  0.38958333E+01   0.100003E+06
  0.39166667E+01   0.100003E+06
  0.39375000E+01   0.100004E+06
  0.39583333E+01   0.100004E+06
  0.39791667E+01   0.100004E+06
  0.40000000E+01   0.100004E+06
  0.40208333E+01   0.100004E+06
  0.40416667E+01   0.100004E+06
  0.40625000E+01   0.100004E+06
  0.40833333E+01   0.100004E+06
  0.41041667E+01   0.100004E+06
  0.41250000E+01   0.100004E+06
  0.41458333E+01   0.100004E+06
  0.41666667E+01   0.100004E+06
  0.41875000E+01   0.100004E+06
  0.42083333E+01   0.100004E+06
  0.42291667E+01   0.100004E+06
  0.42500000E+01   0.100004E+06
  0.42708333E+01   0.100004E+06
  0.42916667E+01   0.100004E+06
  0.43125000E+01   0.100004E+06
  0.43333333E+01   0.100004E+06
  0.43541667E+01   0.100004E+06
  0.43750000E+01   0.100004E+06
  0.43958333E+01   0.100004E+06
  0.44166667E+01   0.100004E+06
  0.44375000E+01   0.100004E+06
  0.44583333E+01   0.100004E+06
  0.44791667E+01   0.100004E+06
  0.45000000E+01   0.100004E+06
  0.45208333E+01   0.100004E+06
  0.45416667E+01   0.100004E+06
  0.45625000E+01   0.100004E+06
  0.45833333E+01   0.100004E+06
  0.46041667E+01   0.100004E+06
  0.46250000E+01   0.100004E+06
  0.46458333E+01   0.100004E+06
  0.46666667E+01   0.100004E+06
  0.46875000E+01   0.100004E+06
  0.47083333E+01   0.100004E+06
  0.47291667E+01   0.100004E+06
  0.47500000E+01   0.100004E+06
  0.47708333E+01   0.100004E+06
  0.47916667E+01   0.100004E+06
  0.48125000E+01   0.100004E+06
  0.48333333E+01   0.100004E+06
  0.48541667E+01   0.100004E+06
  0.48750000E+01   0.100004E+06
  0.48958333E+01   0.100004E+06
  0.49166667E+01   0.100004E+06
  0.49375000E+01   0.100004E+06
  0.49583333E+01   0.100004E+06
  0.49791667E+01   0.100004E+06
  0.50000000E+01   0.100004E+06
